latitude,longitude,altitude,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,lidar_distance,speed
-0.42227173085164427,-0.3426321222295462,-0.43934068322061104,-0.027849494534149376,0.766233811669421,-1.4021689014245413,0.47704421665781144,0.38867722620887246,-0.689824135279768,-0.5715881281416492,1.190246665821841
1.5672478274827208,-0.06320807737708706,-0.5794267349182779,0.8307186143174645,-1.123142365533947,-1.5132911294644535,-0.14333099982946784,-1.5809071687719904,-1.395378134364299,1.1113327844388856,-0.03344636828411475
0.8120101709410504,1.2712730828309555,-1.1185950128466968,0.19105765071411446,-0.5615880183761306,0.3966894643662715,1.6090515546390645,0.3985778466100183,-1.2863393236126917,1.7254405928541046,-1.0709481799416525
0.35160512942866096,-0.5304241314019683,0.36421320538286883,-1.4746886448296055,0.5351468337801758,1.668717267278494,-0.9768959341435318,-1.4056431461910925,-1.0985830419205773,1.1943823109835183,0.8065591678973629
-1.176822636788187,1.3241544869984645,-0.0851304604215665,-1.1192832482786723,-0.09243721662034199,0.04005839000369539,0.30261226519024736,0.7372074414350658,-1.01913354147474,-0.5155472755011675,-0.2965549702703755
-1.1769059230996037,-1.4123589553620877,1.2530955919739581,-1.0020122497404924,0.7959267790802597,-1.545760988959349,0.6923274685049122,-0.3684964393357571,-0.8856640209728215,0.7466605458631888,0.31386767571403335
-1.5149906047450465,0.9990313547728611,-1.6140341190785945,-0.8681029683777602,1.567063968909281,-0.9493173719073499,1.127138145673469,1.1768845228628426,-0.8400377674378109,0.13362253022329199,-1.3769423406100905
1.2753390130312823,1.2467630842839597,0.49010288132774044,0.2005671221117672,-1.35855071578614,-0.8664627641388023,-0.32481565387354605,1.5388141949303606,-0.14775156212055357,1.0068580294182825,0.4420812127554389
0.3600874767891679,-1.0843226250528626,0.899680676465008,-0.012922903486039495,0.6954692890427328,-0.539377085477117,0.6462356877578788,-0.2751674553139518,0.038431584243651715,-1.1829185768227528,-0.4531167187407278
0.7294101124902569,-0.2140867386494899,0.8877720965677882,-1.0581950620741807,-0.9643955943069313,-1.5735681338519543,-0.6847558352622717,-0.12517599365055684,-0.6553676333030887,0.49388742340007674,-0.58967128339952
-1.644474413700434,-1.1414604643398278,1.3231682444031414,-1.529410585119929,-0.32662396788180353,1.4535393034512525,-0.22594159815330955,0.3222346843460086,1.4133610237524004,0.9624312273625344,1.6505511110130942
1.6335297167636447,0.7532425911341322,0.7830298907358596,-1.1684463533424143,-1.6484030541575316,0.08519541594936239,1.37016086111473,-1.0346288346951362,0.1890411130500741,0.9194410875733393,-0.24884327445980708
1.1588578006359949,0.1535801642284092,1.4667191435773732,1.6564766849085486,-1.2914919572495407,0.6312513492583772,1.5584407894785628,1.4863493928483467,0.999144969040552,1.6190189018133032,0.6032458386331033
-0.982349021885347,0.5036494860124096,-0.580305512385559,-0.1360000653260523,-0.6546301117225959,-1.4907303858347662,0.7568697725707617,-0.22030948298665676,1.471927496840459,-1.5102544529898483,0.4287019826001051
-1.0877138343886015,-1.0329573125042097,0.006309274881821403,1.249788065938943,-0.5777074826314056,-1.5366221185103726,-0.4379600013220484,-1.139280782838537,-1.1592050513822387,-0.5168041175227847,-1.387217529215764
-1.0822597008019057,-0.9795275536619098,-1.676047847333454,1.1851789766797391,1.3536242743153106,0.33439565423905665,1.1080373381860427,0.918072909278111,-0.24400089482374093,-0.06470892681846065,0.8457129228929399
-0.6650090870313186,-1.5756610347457467,-1.7005441597419064,0.013325775871839935,0.8071554991565227,1.3916935681031455,-1.6467314997929532,-0.9586105798565803,-0.22555462312798394,-0.6413132851458887,-0.6279396562878661
0.09642261318118817,-0.5932308818293447,-0.8985614939662648,0.6915170679995366,1.6050778099173049,0.13059751643508855,-1.3800658240083574,-1.2196919684287246,-0.49775245891605213,-0.6412234522954299,1.0226893528579195
-0.2240535993366642,0.2390070654481091,-1.3777493217572823,-1.0943619975544012,0.312748598319805,1.3583860533932155,0.5576180479588901,0.22806740914039947,-1.6923756535228471,-1.1032981380058486,0.35901483089652986
-0.7099431070157051,1.2831346506601953,-0.8294801965428779,0.6279575207200399,-0.9250153086777615,1.123511165630689,-0.726216236897611,0.6030833317102282,1.0976528223641955,1.0982408168980275,-0.6489904289366422
0.3971652020026868,0.6143127726365271,-1.115535991851915,-0.8176461784612259,-0.6273443384315346,-1.460220121209638,1.5635695654085349,0.25116658535996866,-1.3375025985313924,1.4270688581619606,-0.512988417120425
-1.2338824171465919,-0.19640465124121503,-1.62638036148044,1.127181483335296,-0.6544270229577742,-1.01701316843651,-0.22391410435113196,0.5513497516125183,1.7182137795456287,-1.4275753164259897,0.788746289269979
-0.7067818724757816,1.616430231418394,1.403068224595009,-1.473223797538808,-0.6313646101302988,0.5847875951080186,-0.24713945581619298,-1.3163786928632728,0.9489547267318179,-1.1766906118018037,0.15924693069070706
-0.4505111756561454,0.7975059143907782,-1.696191332929003,0.9224280296291315,0.5686872585225725,-0.16807733876506212,0.6155645142716328,-0.07179167345953434,0.28193173631295576,-0.9224092148318893,0.5696374721893533
